time,open,high,low,close,volume
2021-04-12,1.2528,1.2574,1.2525,1.2562,62258
2021-04-13,1.2561,1.2628,1.2527,1.2533,64354
2021-04-14,1.2533,1.2576,1.2500,1.2518,48859
2021-04-15,1.2519,1.2558,1.2477,1.2541,43962
2021-04-16,1.2541,1.2559,1.2494,1.2506,37935
2021-04-19,1.2503,1.2544,1.2471,1.2532,45269
2021-04-20,1.2530,1.2624,1.2479,1.2611,49896
2021-04-21,1.2611,1.2654,1.2460,1.2496,46261
2021-04-22,1.2497,1.2535,1.2473,1.2504,46591
2021-04-23,1.2503,1.2509,1.2461,1.2476,35957
