time,open,high,low,close,volume
2017-01-11,1.0167,1.0248,1.0101,1.0139,163150
2017-01-12,1.0139,1.0149,1.0056,1.0105,170261
2017-01-13,1.0103,1.0121,1.0042,1.0075,128855
2017-01-16,1.0094,1.0136,1.0089,1.0114,87308
2017-01-17,1.0107,1.0120,0.9996,1.0012,141679
2017-01-18,1.0015,1.0075,1.0008,1.0069,113414
2017-01-19,1.0065,1.0122,1.0041,1.0060,150461
2017-01-20,1.0052,1.0093,1.0002,1.0002,151991
2017-01-23,1.0008,1.0023,0.9959,0.9960,137332
2017-01-24,0.9961,1.0019,0.9957,1.0008,121199
2017-01-25,1.0009,1.0026,0.9966,0.9991,119195
2017-01-26,0.9988,1.0026,0.9968,0.9995,124303
2017-01-27,0.9986,1.0027,0.9969,0.9990,114746
2017-01-30,0.9965,1.0044,0.9933,0.9949,116873
2017-01-31,0.9947,0.9966,0.9861,0.9888,138721
2017-02-01,0.9892,0.9955,0.9883,0.9926,116134
2017-02-02,0.9924,0.9938,0.9869,0.9926,116804
2017-02-03,0.9926,0.9985,0.9906,0.9918,109251
2017-02-06,0.9908,0.9961,0.9903,0.9905,109106
2017-02-07,0.9906,1.0006,0.9903,0.9972,109897
2017-02-08,0.9971,0.9999,0.9930,0.9944,111984
2017-02-09,0.9943,1.0018,0.9936,1.0013,105081
2017-02-10,1.0012,1.0062,1.0008,1.0014,104919
2017-02-13,1.0023,1.0069,1.0018,1.0054,92720
2017-02-14,1.0052,1.0084,1.0031,1.0059,105485
2017-02-15,1.0059,1.0118,1.0047,1.0050,102384
2017-02-16,1.0049,1.0056,0.9966,0.9967,105116
2017-02-17,0.9969,1.0033,0.9965,1.0021,88660
2017-02-20,1.0023,1.0044,1.0011,1.0024,70837
2017-02-21,1.0024,1.0105,1.0020,1.0093,88595
2017-02-22,1.0092,1.0140,1.0077,1.0103,102713
2017-02-23,1.0097,1.0116,1.0053,1.0060,89102
2017-02-24,1.0059,1.0080,1.0025,1.0067,89257
2017-02-27,1.0069,1.0098,1.0046,1.0088,90280
2017-02-28,1.0088,1.0101,1.0009,1.0057,96107
2017-03-01,1.0052,1.0129,1.0052,1.0086,106196
2017-03-02,1.0086,1.0146,1.0084,1.0133,83981
2017-03-03,1.0133,1.0137,1.0067,1.0067,100493
2017-03-06,1.0080,1.0129,1.0072,1.0118,87400
2017-03-07,1.0124,1.0170,1.0107,1.0131,74509
2017-03-08,1.0130,1.0154,1.0121,1.0144,81595
2017-03-09,1.0144,1.0160,1.0091,1.0120,104565
2017-03-10,1.0120,1.0137,1.0078,1.0096,105808
2017-03-13,1.0098,1.0116,1.0060,1.0072,87426
2017-03-14,1.0072,1.0108,1.0069,1.0098,79702
2017-03-15,1.0098,1.0100,0.9985,1.0004,91259
2017-03-16,1.0004,1.0011,0.9951,0.9959,99833
2017-03-17,0.9960,0.9986,0.9942,0.9983,70320
2017-03-20,0.9974,0.9990,0.9956,0.9987,69920
2017-03-21,0.9986,1.0002,0.9921,0.9940,90823
2017-03-22,0.9940,0.9946,0.9881,0.9916,88000
2017-03-23,0.9916,0.9941,0.9911,0.9931,86471
2017-03-24,0.9931,0.9959,0.9889,0.9911,80429
2017-03-27,0.9883,0.9895,0.9813,0.9854,79813
2017-03-28,0.9850,0.9935,0.9831,0.9923,75582
2017-03-29,0.9923,0.9976,0.9913,0.9963,80745
2017-03-30,0.9962,1.0013,0.9948,1.0010,83646
2017-03-31,1.0008,1.0029,0.9994,1.0001,80037
2017-04-03,1.0014,1.0037,1.0007,1.0015,70332
2017-04-04,1.0010,1.0037,1.0010,1.0017,65845
2017-04-05,1.0013,1.0078,1.0012,1.0047,72096
2017-04-06,1.0042,1.0067,1.0026,1.0048,76354
2017-04-07,1.0047,1.0096,1.0027,1.0082,95266
2017-04-10,1.0081,1.0107,1.0069,1.0082,60785
2017-04-11,1.0083,1.0093,1.0056,1.0072,69335
2017-04-12,1.0070,1.0089,1.0022,1.0026,78371
2017-04-13,1.0021,1.0067,1.0008,1.0056,76388
2017-04-14,1.0055,1.0059,1.0028,1.0043,51007
2017-04-17,1.0020,1.0057,0.9991,1.0040,52752
2017-04-18,1.0041,1.0047,0.9955,0.9960,84513
2017-04-19,0.9958,0.9992,0.9956,0.9980,71683
2017-04-20,0.9978,0.9987,0.9940,0.9985,72395
2017-04-21,0.9985,0.9999,0.9956,0.9959,69525
2017-04-24,0.9900,0.9980,0.9900,0.9956,94630
2017-04-25,0.9957,0.9970,0.9918,0.9934,70387
2017-04-26,0.9936,0.9969,0.9919,0.9931,84290
2017-04-27,0.9932,0.9963,0.9920,0.9938,79908
2017-04-28,0.9937,0.9958,0.9893,0.9944,75598
2017-05-01,0.9933,0.9965,0.9928,0.9963,43337
2017-05-02,0.9961,0.9964,0.9912,0.9915,64024
2017-05-03,0.9911,0.9948,0.9890,0.9947,73691
2017-05-04,0.9943,0.9956,0.9862,0.9862,89431
2017-05-05,0.9859,0.9903,0.9858,0.9863,82516
2017-05-08,0.9877,0.9991,0.9871,0.9987,85348
2017-05-09,0.9987,1.0090,0.9977,1.0073,81623
2017-05-10,1.0073,1.0094,1.0048,1.0089,76200
